,day,data_temperature_mean,data_temperature_std,data_humidity_mean,data_humidity_std,data_pm2_5_mean,data_pm2_5_std,data_pm2_5_min,data_pm2_5_max,data_voc_mean,data_voc_std,data_voc_min,data_voc_max,data_co2_mean,data_co2_std,data_co2_min,Target
1067,1,30.73333333,0.248971217,48.20166667,10.73934899,49,6.752777206,41,56,4.2265,4.302069211,0.312,8.457,875.3333333,528.018434,390,Reheat
1068,1,30.675,0.225099978,51.43666667,10.10073397,51.66666667,6.08824003,44,57,5.405166667,3.971144994,0.312,8.457,1034.5,495.389039,393,Reheat
1069,1,30.63333333,0.180517774,54.63333333,7.957360534,54.33333333,5.537749242,44,60,6.784,3.212907344,0.312,8.585,1219.5,407.3503406,397,Reheat
1070,1,30.6,0.114542569,57.81333333,0.318098517,56.33333333,2.250925735,53,60,8.147833333,0.54669129,7.384,8.585,1405.666667,79.93413956,1345,Reheat
1071,1,30.65,0.122147452,57.89,0.45563143,56.83333333,2.483277404,53,60,8.123833333,0.533403568,7.384,8.585,1436.666667,91.16724558,1345,Reheat
1072,1,30.70833333,0.113739468,58.015,0.627972929,57.5,2.738612787,53,60,8.178,0.587737356,7.384,8.782,1467.5,92.54350328,1345,Reheat
1073,1,30.77,0.104115321,58.07166667,0.598779314,58.66666667,1.751190071,56,60,8.424166667,0.560159055,7.384,8.986,1503.166667,81.03682291,1345,Reheat
1074,1,30.83166667,0.099883265,58.60166667,1.308088937,59.33333333,1.751190071,56,61,8.638166667,0.233076311,8.313,8.986,1538.5,25.39881887,1503,Reheat
1075,1,30.88166667,0.101865925,59.17,1.50185219,60.16666667,2.926886856,56,65,8.550166667,0.334689956,8.057,8.986,1535.5,30.89822001,1485,Reheat
1076,1,30.92333333,0.092879851,59.67333333,1.316854839,61.16666667,2.136976056,59,65,8.238333333,0.858338084,6.624,8.986,1508.333333,82.36908805,1351,Reheat
1077,1,30.96,0.070427267,59.99666667,1.255000664,61,2.366431913,58,65,7.781166667,1.381603477,5.57,8.986,1467.5,116.9850418,1295,Reheat
1078,1,30.995,0.016431677,59.84666667,0.561521742,57.33333333,2.658320271,55,62,5.121333333,0.884959359,4.257,6.624,1220,82.54695633,1151,Reheat
1079,1,30.99166667,0.014719601,59.68333333,0.468259187,57.66666667,3.386246693,55,64,4.9865,0.637157987,4.257,5.815,1196.166667,52.2395125,1151,Reheat
1080,1,30.99666667,0.024221203,59.53666667,0.160208198,59.66666667,6.08824003,55,70,5.214166667,1.017736394,4.257,6.936,1197.166667,54.51758126,1151,Reheat
1081,1,31.00333333,0.032659863,59.685,0.283813319,62,6.603029608,55,70,5.647166667,1.213078137,4.257,7.149,1217,67.54850109,1151,Reheat
1082,1,31.02,0.042426407,59.94666667,0.622693076,63.33333333,6.439461675,55,70,6.174666667,1.175221284,4.509,7.422,1243.333333,72.00185183,1151,Reheat
1083,1,31.03833333,0.045350487,60.30666667,0.842796931,65.83333333,5.913261931,55,71,6.755833333,1.04134594,5.217,7.996,1280.333333,72.10455372,1181,Reheat
1084,1,31.05666667,0.038815804,60.61666667,0.922185809,67.66666667,2.732520204,64,71,7.219,0.813003321,5.815,7.996,1318.166667,69.04901641,1208,Reheat
1085,1,31.10666667,0.048442406,61.81833333,1.205345041,69,2.529822128,66,72,7.707166667,0.34589271,7.149,7.996,1366.5,46.47902753,1300,Reheat
1086,1,31.12333333,0.041793141,62.30333333,0.996045514,70.5,4.460941604,66,78,7.848833333,0.224235962,7.422,7.999,1380.166667,33.16273008,1319,Reheat
1087,1,31.135,0.036742346,62.315,0.979259925,71.33333333,3.881580434,66,78,7.950166667,0.089925339,7.8,8.03,1384.333333,24.33652947,1344,Reheat
1088,1,31.15,0.032863353,62.11333333,1.248481745,70.16666667,4.915960401,64,78,8.035333333,0.246931299,7.8,8.507,1376.833333,33.67145181,1328,Reheat
1089,1,31.19,0.025298221,60.015,0.853035755,63.83333333,3.816630276,60,71,8.376666667,0.30538413,7.945,8.621,1308.5,27.68934813,1263,Reheat
1090,1,31.19,0.025298221,59.835,0.653781309,62.66666667,1.632993161,60,64,8.391666667,0.286582391,7.945,8.621,1288.833333,37.57348356,1226,Reheat
1091,1,31.18833333,0.026394444,59.63833333,0.637947229,63,2.097617696,60,66,8.402333333,0.292856051,7.945,8.621,1271.166667,40.29598822,1222,Reheat
1092,1,31.18,0.029664794,59.44166667,0.541937881,62.83333333,2.041241452,60,66,8.345666667,0.277842881,7.945,8.621,1256.666667,37.80828833,1222,Reheat
1093,1,31.17,0.027568098,59.32666667,0.526219219,62.33333333,2.581988897,59,66,8.252666667,0.260069734,7.945,8.571,1247.333333,30.23684287,1222,Reheat
1094,0,29.975,0.191389655,51.71333333,1.356918077,135.1666667,6.615638039,123,141,3.292833333,1.076325121,1.735,4.881,676.3333333,105.0079362,499,No Activity
1095,0,30.06166667,0.222388549,51.525,1.528329153,134,7.615773106,123,141,3.0545,1.302511843,1.518,4.881,651.6666667,131.9858578,482,No Activity
1096,0,30.14333333,0.20519909,51.33666667,1.656872556,131.6666667,7.174027228,123,140,2.790833333,1.476838165,1.366,4.881,610.1666667,144.0436277,473,No Activity
1097,0,30.205,0.186627972,50.71,1.285425999,129.3333333,6.121002096,123,138,2.172,1.172375196,1.168,4.063,553,116.7287454,462,No Activity
1098,0,30.265,0.140392307,50.24833333,0.890335143,127.3333333,4.457203907,123,136,1.6895,0.762576619,1.168,3.182,508.3333333,81.37485279,462,No Activity
1099,0,30.32,0.015491933,49.915,0.100149888,125.5,1.378404875,123,127,1.348166667,0.240661103,1.134,1.735,471.1666667,17.63424698,449,No Activity
1100,0,30.31,0.018973666,49.99666667,0.147060078,125.1666667,2.136976056,121,127,1.251166667,0.155938984,1.134,1.518,463.1666667,12.67149031,449,No Activity
1101,0,30.3,0.015491933,49.965,0.174441967,124.8333333,2.136976056,121,127,1.184,0.091496448,1.115,1.366,457.3333333,10.05319186,447,No Activity
1102,0,30.3,0.015491933,49.86666667,0.299377131,124.5,1.870828693,121,126,1.1095,0.095558882,0.919,1.168,450.5,11.14899099,432,No Activity
1103,0,30.30166667,0.017224014,49.735,0.438850772,124.6666667,2.065591118,121,127,1.056833333,0.135571998,0.852,1.168,439.3333333,23.75429786,395,No Activity
1104,0,30.30333333,0.018618987,49.58666667,0.525877045,124.8333333,2.228601953,121,127,0.997,0.154584605,0.809,1.153,425.5,30.98225298,379,No Activity
1105,0,30.30833333,0.024013885,49.30833333,0.652055724,125.6666667,3.076794869,121,130,0.928666667,0.171595649,0.724,1.153,413.1666667,34.30694779,375,No Activity
1106,0,30.32,0.024494897,49.01333333,0.523016889,127,2.28035085,124,130,0.854333333,0.150255338,0.707,1.115,399,33.08776209,366,No Activity
1107,0,30.33166667,0.017224014,48.83333333,0.375588427,127.6666667,1.751190071,125,130,0.786333333,0.088203552,0.707,0.919,385.5,25.16147849,366,No Activity
1108,0,30.33666667,0.013662601,48.76833333,0.287570281,128.1666667,1.169045194,127,130,0.758,0.059792976,0.707,0.852,375.3333333,10.89342309,366,No Activity
1109,0,30.34,0.010954451,48.75166667,0.268135538,128.6666667,1.211060141,127,130,0.755333333,0.054920549,0.707,0.836,372.1666667,5.419102016,366,No Activity
1110,0,30.34333333,0.005163978,48.75166667,0.268135538,129.1666667,0.983192079,128,130,0.759833333,0.060970211,0.707,0.836,372,5.176871642,366,No Activity
1111,0,30.34333333,0.005163978,48.85,0.211092397,128.5,1.516575088,126,130,0.7785,0.064828235,0.707,0.836,372.8333333,6.08002193,366,No Activity
1112,0,30.32666667,0.037771241,49.01333333,0.252005291,128.3333333,1.505545305,126,130,0.7945,0.054709231,0.707,0.836,376,6.723094525,366,No Activity
1113,0,30.31,0.0464758,49.16,0.280642121,127.5,2.664582519,123,130,0.811666667,0.034003921,0.749,0.836,379.3333333,5.645056835,371,No Activity
1114,0,30.295,0.04929503,49.275,0.329287109,127.1666667,2.714160398,123,130,0.820333333,0.017420295,0.801,0.836,382.1666667,4.833908012,376,No Activity
1115,0,30.27833333,0.04792355,49.39,0.326128809,126.6666667,2.338090389,123,130,0.810333333,0.022966642,0.776,0.836,384.5,4.636809248,378,No Activity
1116,0,30.26166667,0.038686776,49.505,0.269351072,126.1666667,1.722401424,123,128,0.800333333,0.022615629,0.776,0.836,387.1666667,4.750438576,380,No Activity
1117,0,30.24666667,0.005163978,49.66833333,0.163757952,125.8333333,1.940790217,123,128,0.7925,0.01446029,0.776,0.81,391,6.693280212,385,No Activity
1118,0,30.245,0.005477226,49.75,0.16721244,125.1666667,1.722401424,123,127,0.793,0.01493988,0.776,0.81,394.1666667,7.704976747,386,No Activity
1119,0,30.24333333,0.005163978,49.8,0.146150607,125.1666667,1.722401424,123,127,0.796166667,0.020311737,0.776,0.829,397.5,7.791020472,388,No Activity
1120,0,30.24166667,0.004082483,49.71833333,0.294714551,124.8333333,1.722401424,123,127,0.816666667,0.056319328,0.776,0.924,400.1666667,6.524313501,390,No Activity
1121,0,30.24333333,0.005163978,49.685,0.312073709,124.1666667,1.471960144,123,127,0.865666667,0.113117049,0.776,1.07,401.5,4.549725266,394,No Activity
1122,0,30.245,0.005477226,49.70166667,0.313778053,123.8333333,0.752772652,123,125,0.914,0.128104645,0.789,1.07,404.5,4.549725266,398,No Activity
1123,0,30.24333333,0.005163978,49.65333333,0.287239737,123.8333333,0.752772652,123,125,0.9565,0.120408887,0.806,1.07,407.1666667,7.332575718,398,No Activity
1124,0,30.24333333,0.005163978,49.50666667,0.321910961,123,2.097617696,119,125,1.000833333,0.101379321,0.829,1.072,409.1666667,7.909909397,398,No Activity
1125,0,30.24333333,0.005163978,49.42333333,0.269493352,122.3333333,2.658320271,119,125,1.045,0.061380779,0.924,1.094,410.8333333,8.158839787,398,Boil
1126,0,30.24166667,0.007527727,49.43833333,0.25537554,122.1666667,2.562550812,119,125,1.076833333,0.024563523,1.044,1.115,411.3333333,7.737355276,398,Boil
1127,0,30.24,0.006324555,49.37333333,0.292620346,122.3333333,2.658320271,119,125,1.088833333,0.035645009,1.044,1.142,412.6666667,5.278888772,406,Boil
1128,0,30.23666667,0.005163978,49.29,0.218997717,122.1666667,2.483277404,119,124,1.109666667,0.05227874,1.044,1.191,411.5,6.156297589,405,Boil
1129,0,30.235,0.005477226,49.22333333,0.117586847,121.5,2.42899156,119,124,1.134166667,0.049732954,1.072,1.191,409,5.513619501,404,Boil
1130,0,30.23333333,0.005163978,49.255,0.09460444,122.1666667,2.136976056,119,124,1.182333333,0.095953461,1.094,1.361,406.1666667,5.564770136,399,Boil
1131,0,30.23333333,0.005163978,49.20666667,0.098115578,122.5,1.643167672,120,124,1.271333333,0.194589482,1.115,1.628,406.6666667,6.653319973,399,Boil
1132,0,30.24166667,0.019407902,49.06,0.341174442,121.8333333,2.136976056,119,124,1.472,0.451860155,1.142,2.319,414.8333333,21.23597576,399,Boil
1133,0,30.26,0.048166378,48.86333333,0.582259965,120.8333333,2.316606714,118,124,1.764333333,0.696708165,1.191,2.896,432.6666667,44.50917508,399,Boil
1134,0,30.29333333,0.081158282,48.64666667,0.639708267,120.6666667,2.065591118,118,123,2.227666667,1.065796541,1.191,3.971,463.8333333,75.76124779,399,Boil
1135,0,30.33166667,0.097860445,48.56166667,0.570453036,121.6666667,2.943920289,118,126,2.880666667,1.438649459,1.361,5.109,502.3333333,95.41837699,399,Boil
1136,0,30.37166667,0.097039511,48.59166667,0.617913155,121.3333333,2.875181153,118,126,3.6385,1.658797968,1.628,5.908,556.6666667,115.5104613,419,Boil
1137,0,30.41333333,0.081649658,48.65333333,0.690584294,121.1666667,2.926886856,118,126,4.465833333,1.693057756,2.319,6.592,616.6666667,122.9579874,456,Boil
1138,0,30.455,0.061237244,48.715,0.67878568,121.5,2.738612787,118,126,5.150333333,1.466583876,2.896,6.592,666.5,103.9379623,513,Boil
1139,0,30.49666667,0.060553007,48.875,0.548989982,121.8333333,2.316606714,120,126,5.616666667,0.965722044,3.971,6.592,698.8333333,71.86213653,592,Boil
1140,0,30.52833333,0.067946057,49.07166667,0.326031696,122,2.449489742,120,126,5.981833333,0.538922041,5.109,6.592,724.1666667,50.19329304,635,Boil
1141,0,30.555,0.067156534,49.25166667,0.407500511,121.3333333,1.505545305,120,124,6.252666667,0.403979537,5.694,6.734,742.3333333,24.73593877,707,Boil
1142,0,30.585,0.061562976,49.28,0.429371634,121.6666667,1.632993161,120,124,6.4675,0.512259212,5.694,7.197,767.8333333,58.75854548,707,Boil
1143,0,30.62166667,0.059132619,49.16166667,0.469144612,121.8333333,1.471960144,120,124,6.440166667,0.508650142,5.694,7.197,768.6666667,58.98361354,707,Boil
1144,0,30.66,0.062289646,49.075,0.590516723,122,1.414213562,120,124,6.252666667,0.689954685,5.301,7.197,763.3333333,61.84388949,707,Boil
1145,0,31.26333333,0.031411251,44.305,0.370661571,114.3333333,2.160246899,113,118,1.171166667,0.142491286,1.038,1.425,388,6.782329983,381,No Activity
1146,0,31.24833333,0.045789373,44.15666667,0.190333041,113.1666667,2.857738033,109,118,1.092666667,0.097237167,0.954,1.24,385.6666667,4.760952286,381,No Activity
1147,0,31.22833333,0.058793424,44.27,0.445555833,111.8333333,1.834847859,109,113,1.047333333,0.075867428,0.954,1.15,384,2.449489742,381,No Activity
1148,0,31.215,0.053572381,44.28666667,0.447422247,111.3333333,1.861898672,109,113,1.007333333,0.074161086,0.91,1.087,383.3333333,1.505545305,381,No Activity
1149,0,31.20333333,0.043204938,44.36833333,0.424377976,110.3333333,2.338090389,107,113,0.976833333,0.072455274,0.904,1.087,384.6666667,2.943920288,381,No Activity
1150,0,31.19666667,0.030110906,44.48333333,0.390213617,109.6666667,1.96638416,107,113,0.948666667,0.050622788,0.904,1.038,386.1666667,2.994439291,384,No Activity
1151,0,31.19833333,0.03060501,44.615,0.396572818,109.8333333,2.316606714,107,114,0.932333333,0.025718994,0.904,0.968,385.5,3.674234614,381,No Activity
1152,0,31.20333333,0.029439203,44.845,0.416929251,110.5,2.588435821,107,114,0.980333333,0.130312957,0.904,1.242,389.6666667,10.1324561,381,No Activity
1153,0,31.21833333,0.017224014,44.895,0.474794692,111.3333333,3.141125064,107,115,1.209833333,0.571147763,0.904,2.345,408,43.24349662,381,No Activity
1154,0,31.22166667,0.014719601,44.96,0.410950119,112,3.224903099,107,115,1.547333333,0.875661046,0.904,2.935,427.8333333,55.56767646,381,No Activity
1155,0,31.22166667,0.014719601,45.27,0.617187168,113.3333333,2.250925735,109,115,2.069166667,1.26290608,0.918,4.035,456.3333333,73.3039335,381,No Activity
1156,0,31.215,0.013784049,45.66166667,0.8586831,114.5,1.048808847,113,116,2.656833333,1.429489058,0.94,4.444,502.5,103.9802866,381,No Activity
1157,0,31.22,0.016733201,46.235,1.320647568,115.1666667,1.722401424,113,118,3.454166667,1.603916883,1.242,5.724,581.8333333,159.5022466,409,Boil
1158,0,31.23,0.025298221,46.69333333,1.463224749,116.3333333,2.250925735,114,120,4.4265,1.755798935,2.345,7.076,659.3333333,171.2643181,494,Boil
1159,0,31.245,0.048476799,47.12,1.400042856,117,2.366431913,114,120,5.196,1.670777424,2.935,7.076,722.3333333,167.7708755,503,Boil
1160,0,31.27833333,0.083765546,47.83666667,0.991255097,119.3333333,4.633213428,115,128,5.847166667,1.342428608,4.035,7.076,786.6666667,138.2558016,561,Boil
1161,0,31.33666667,0.133666251,48.60166667,1.314418756,131.6666667,28.3877908,116,189,6.702333333,1.571840916,4.444,9.166,877.1666667,138.7132534,667,Boil
1162,0,31.41,0.161493034,48.69333333,1.195887397,140.8333333,31.07035028,118,189,7.2805,1.158740998,5.724,9.166,927,94.89783981,857,Boil
1163,0,31.48833333,0.175888222,48.24333333,1.721030699,147.1666667,29.30813311,119,189,7.374166667,1.022457905,6.286,9.166,945.1666667,89.07169397,872,Boil
1164,0,31.57666667,0.177388463,47.71166667,2.171003608,151.6666667,26.21195656,119,189,7.003833333,1.460585967,4.854,9.166,929.3333333,110.1919537,779,Boil
1165,0,31.67333333,0.1740881,47.60166667,2.169584446,157.3333333,20.86783809,128,189,6.727666667,1.618223306,4.854,9.166,920.1666667,117.9311946,779,Boil
1166,0,31.75833333,0.148245292,47.72333333,2.285114147,161,16.0623784,147,189,6.561833333,1.65473447,4.854,9.166,938.3333333,120.5365781,779,Boil
1167,0,31.82333333,0.128010416,47.81333333,2.441480425,155.5,8.360621986,147,171,6.073,1.056733647,4.854,7.913,931.6666667,110.2046581,779,Boil
1168,0,31.88,0.103537433,48.2,2.575282509,152,3.633180425,147,156,5.783,0.583648867,4.854,6.286,928.6666667,109.3245931,779,Boil
1169,0,31.92666667,0.068896057,48.98166667,2.368142028,149.3333333,5.501514943,140,156,5.646833333,0.536203102,4.854,6.233,924.1666667,108.0285456,779,Boil
1170,0,31.96,0.035777088,49.86166667,1.366139329,147,8.717797887,133,156,5.606333333,0.611897595,4.611,6.233,947.3333333,82.57764023,817,Boil
1171,0,31.97333333,0.027325202,49.86166667,1.366139329,142.3333333,11.80960061,125,156,5.212333333,1.261259476,2.941,6.233,942.6666667,91.70314426,789,Boil
1172,0,31.995,0.036193922,49.405,1.78777795,137.5,13.80941708,121,156,4.681833333,1.572036694,2.664,6.233,896.6666667,122.4608781,722,Boil
1173,0,32.02666667,0.062503333,48.83,1.531012737,131.6666667,11.65618577,121,150,4.143833333,1.484956891,2.664,6.173,847.3333333,98.9296046,722,Boil
1190,0,33.005,0.063796552,47.74166667,0.547555172,284,56.41985466,207,353,4.808833333,0.262680351,4.453,5.222,874.5,28.14782407,840,Curry
1191,0,33.025,0.037815341,47.67666667,0.570461801,278.3333333,49.37070656,207,319,4.786833333,0.30115273,4.321,5.222,871.5,31.64016435,835,Curry
1192,0,33.03,0.030331502,47.25333333,0.915700096,269.1666667,49.64843066,207,319,4.693833333,0.349945377,4.319,5.222,855,38.2936026,802,Curry
1193,0,33.03,0.030331502,47.025,1.121280518,265.1666667,54.72263395,200,319,4.608166667,0.371324342,4.319,5.222,844.8333333,45.41108528,795,Curry
1194,0,33.02333333,0.03204164,46.50333333,1.494251206,257.8333333,65.88601268,163,319,4.547166667,0.400107194,4.243,5.222,825.5,46.50483846,775,Curry
1195,0,32.99666667,0.040824829,45.64,1.589440153,229.3333333,76.49488,136,319,4.385333333,0.234777909,4.243,4.859,803,29.20958747,771,Curry
1196,0,32.965,0.066257075,45.07,1.461656594,200.3333333,71.23388707,136,319,4.2875,0.036495205,4.243,4.321,791.1666667,25.34889873,769,Curry
1197,0,32.92333333,0.096471066,44.61666667,0.942797256,169,45.17964143,131,245,4.293166667,0.044499064,4.243,4.355,780.3333333,14.38981121,769,Curry
1198,0,32.875,0.120124935,44.44,0.788060911,148.6666667,28.51432389,123,200,4.341333333,0.137428769,4.243,4.608,778.3333333,11.27238514,769,Curry
1199,0,32.81666667,0.131706745,44.28,0.542807517,136.1666667,14.51091543,123,163,4.412333333,0.212901542,4.243,4.745,777.1666667,9.410986487,769,Curry
1200,0,32.74833333,0.123679694,44.74,1.311030129,127.1666667,10.81511288,109,139,4.452166667,0.196618836,4.251,4.745,777.5,9.354143467,769,Curry
1201,0,32.69166667,0.105908766,45.74166667,2.091223725,122.3333333,12.4365054,107,139,4.598333333,0.310286749,4.272,5.128,778.5,8.826097665,769,Curry
1202,0,32.64833333,0.077567175,46.65833333,2.330067953,117,10.58300524,107,131,4.944333333,0.737283301,4.355,6.348,813,80.20473801,770,Curry
1203,0,32.62666667,0.050066622,47.8,2.773445511,113.3333333,8.33466656,107,125,5.528333333,1.32812389,4.482,7.859,881.1666667,165.1610325,777,Curry
1204,0,32.625,0.046797436,49.07333333,2.780781665,137.5,64.29852253,107,268,6.286333333,1.880698452,4.482,9.156,972.3333333,239.1632636,777,Curry
1205,0,32.64166667,0.069689789,50.47666667,2.218212494,272.3333333,330.4080306,107,934,6.952333333,1.93253602,4.482,9.156,1061.5,255.8435069,777,Curry
1206,0,32.67333333,0.083346666,51.34,1.600574897,420.5,427.5608729,107,998,7.645333333,1.583518572,5.128,9.156,1154,231.5910188,777,Curry
1207,0,32.71333333,0.087101473,51.63,1.296688089,579.5,463.5328467,107,1061,8.1285,0.994550904,6.348,9.156,1241.333333,142.7510654,976,Curry
1208,0,32.75333333,0.073120904,51.85833333,0.888040915,748.3333333,440.9465576,109,1120,8.238666667,0.768887161,7.009,9.156,1285.5,62.9023052,1179,Curry
1209,0,32.79166667,0.06112828,52.14833333,1.014838247,897.5,314.7327438,268,1120,7.871666667,1.316712522,5.657,9.156,1287,59.88989898,1188,Curry
1210,0,32.82333333,0.052788888,52.45333333,1.295031531,971.1666667,142.554434,710,1120,7.464,1.214204596,5.657,8.741,1286.333333,59.24075174,1188,Curry
1211,0,32.85333333,0.053913511,52.66166667,1.511904979,915.3333333,209.7767067,599,1120,7.266333333,1.050198394,5.657,8.64,1292.833333,65.84046375,1188,Curry
1212,0,32.885,0.057879185,52.96833333,1.621140545,836.1666667,256.7172894,523,1120,7.134666667,0.879121531,5.657,8.027,1300.166667,73.12295581,1188,Curry
1213,0,32.92166667,0.075476266,53.48666667,1.379661794,726.3333333,281.101168,402,1120,7.14,0.885690239,5.657,8.059,1316.833333,83.94621294,1188,Curry
